,tweet_body,tweet_time,has_train
572,"Sun, Sep 17, 2023 @ 2:07 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:08 PM | W 57th St: 2:18 PM
W 29th St: 2:23 PM | W 1st St: 2:32 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/ZHLlWVYaKk",Mon Sep 18 11:52:49 +0000 2023,1
573,https://t.co/2EDL99EEWS,Wed Jul 19 22:57:17 +0000 2017,0
574,"Sun, Sep 17, 2023 @ 12:29 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:31 PM | Mulberry: 12:34 PM
Laurel: 12:36 PM | Prospect: 12:38 PM
Drake: 12:40 PM | Horsetooth: 12:42 PM
Harmony: 12:44 PM https://t.co/QBaXNvucdq",Mon Sep 18 11:52:51 +0000 2023,1
575,https://t.co/ZJxpZdgkK0,Wed Jul 19 22:57:17 +0000 2017,0
576,"Sun, Sep 17, 2023 @ 5:29 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 5:30 AM
Lemay - 5:32 AM https://t.co/Ru0o6p7UuU",Mon Sep 18 09:07:20 +0000 2023,1
577,https://t.co/y7snyMSPsX,Wed Jul 19 22:57:17 +0000 2017,0
578,"Sun, Sep 17, 2023 @ 5:15 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 5:17 AM | Horsetooth - 5:20 AM
Drake - 5:23 AM | Prospect - 5:26 AM
Mulberry - 5:29 AM | College - 5:33 AM
N Lemay - 5:36 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/1FSHr7yuum",Mon Sep 18 09:07:22 +0000 2023,1
579,https://t.co/SK6Amz0vNL,Wed Jul 19 22:57:17 +0000 2017,0
580,"Sat, Sep 16, 2023 @ 11:43 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:44 PM | W 57th St: 11:54 PM
W 29th St: 11:59 PM | W 1st St: 12:08 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/tUFoW6rzwD",Mon Sep 18 08:53:34 +0000 2023,1
581,https://t.co/u2Qx2yMoAP,Wed Jul 19 22:57:17 +0000 2017,0
582,"Sat, Sep 16, 2023 @ 11:43 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:44 PM | W 57th St: 11:54 PM
W 29th St: 11:59 PM | W 1st St: 12:08 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/tUFoW6rzwD",Wed Jul 19 22:57:17 +0000 2017,1
583,"Sat, Sep 16, 2023 @ 11:29 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 11:31 PM | Mulberry: 11:34 PM
Laurel: 11:36 PM | Prospect: 11:38 PM
Drake: 11:40 PM | Horsetooth: 11:42 PM
Harmony: 11:44 PM https://t.co/jLd1W6KWJD",Sun Sep 17 05:43:56 +0000 2023,1
584,https://t.co/YOOnAawOhR,Wed Jul 19 22:57:17 +0000 2017,0
585,"Sat, Sep 16, 2023 @ 2:05 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:06 PM | W 57th St: 2:16 PM
W 29th St: 2:21 PM | W 1st St: 2:30 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/nEvt5NZIHK",Sun Sep 17 05:29:26 +0000 2023,1
586,https://t.co/iRDy3VEZwH,Wed Jul 19 22:57:17 +0000 2017,0
587,https://t.co/GbAU8ESbIi,Sun Sep 17 05:29:27 +0000 2023,0
588,"Sat, Sep 16, 2023 @ 6:26 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 6:28 AM | Mulberry: 6:31 AM
Laurel: 6:33 AM | Prospect: 6:35 AM
Drake: 6:37 AM | Horsetooth: 6:39 AM
Harmony: 6:41 AM https://t.co/L2pn4NA6EU",Wed Jul 19 22:57:17 +0000 2017,1
589,https://t.co/eKyukjzMP9,Sat Sep 16 20:05:50 +0000 2023,0
590,"Sat, Sep 16, 2023 @ 3:34 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 3:35 AM
Lemay - 3:37 AM https://t.co/K21769Q9p7",Wed Jul 19 22:57:17 +0000 2017,1
591,https://t.co/ZkL9xToIz7,Sat Sep 16 20:05:52 +0000 2023,0
592,"Sat, Sep 16, 2023 @ 3:18 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 3:20 AM | Horsetooth - 3:23 AM
Drake - 3:26 AM | Prospect - 3:29 AM
Mulberry - 3:32 AM | College - 3:36 AM
N Lemay - 3:39 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/hi4SMGImCS",Wed Jul 19 22:57:17 +0000 2017,1
593,https://t.co/yy5bkFciR5,Sat Sep 16 17:22:22 +0000 2023,0
594,"Fri, Sep 15, 2023 @ 5:32 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 5:34 PM | Horsetooth - 5:37 PM
Drake - 5:40 PM | Prospect - 5:43 PM
Mulberry - 5:46 PM | College - 5:50 PM
N Lemay - 5:53 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/di0pNig07M",Wed Jul 19 22:57:17 +0000 2017,1
595,https://t.co/wpOArCPJSJ,Sat Sep 16 12:26:10 +0000 2023,0
596,"Fri, Sep 15, 2023 @ 4:25 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:27 PM | Horsetooth - 4:30 PM
Drake - 4:33 PM | Prospect - 4:36 PM
Mulberry - 4:39 PM | College - 4:43 PM
N Lemay - 4:46 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/K53bSNTD9s",Wed Jul 19 22:57:17 +0000 2017,1
597,https://t.co/tnfxYQppdC,Sat Sep 16 12:26:13 +0000 2023,0
598,"Fri, Sep 15, 2023 @ 10:43 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 10:44 AM | W 57th St: 10:54 AM
W 29th St: 10:59 AM | W 1st St: 11:08 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/mYFyrZwI8Q",Wed Jul 19 22:57:17 +0000 2017,1
599,https://t.co/D4U9b77v7p,Sat Sep 16 09:34:18 +0000 2023,0
600,"Fri, Sep 15, 2023 @ 9:29 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 9:31 AM | Horsetooth - 9:34 AM
Drake - 9:37 AM | Prospect - 9:40 AM
Mulberry - 9:43 AM | College - 9:47 AM
N Lemay - 9:50 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/S3lER1BU9a",Wed Jul 19 22:57:17 +0000 2017,1
601,https://t.co/EQ5J8f4Pyy,Sat Sep 16 09:34:20 +0000 2023,0
602,"Fri, Sep 15, 2023 @ 9:29 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 9:31 AM | Horsetooth - 9:34 AM
Drake - 9:37 AM | Prospect - 9:40 AM
Mulberry - 9:43 AM | College - 9:47 AM
N Lemay - 9:50 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/S3lER1BU9a",Wed Jul 19 22:57:17 +0000 2017,1
603,"Fri, Sep 15, 2023 @ 5:42 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 5:43 AM
Lemay - 5:45 AM https://t.co/m9qLffgAfH",Fri Sep 15 15:29:43 +0000 2023,1
604,https://t.co/KVFKu4mHqG,Wed Jul 19 22:57:17 +0000 2017,0
605,"Fri, Sep 15, 2023 @ 5:23 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 5:24 AM
Lemay - 5:26 AM https://t.co/0HaoCQxFzK",Fri Sep 15 11:42:17 +0000 2023,1
606,https://t.co/IcATXKdRbM,Wed Jul 19 22:57:17 +0000 2017,0
607,"Thu, Sep 14, 2023 @ 11:54 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:55 PM
Lemay - 11:57 PM https://t.co/KFSzdWPqp3",Fri Sep 15 11:42:20 +0000 2023,1
608,https://t.co/SWHZLdchbq,Wed Jul 19 22:57:17 +0000 2017,0
609,"Thu, Sep 14, 2023 @ 11:41 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:43 PM | Horsetooth - 11:46 PM
Drake - 11:49 PM | Prospect - 11:52 PM
Mulberry - 11:55 PM | College - 11:59 PM
N Lemay - 12:02 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/H5aIdZe7qu",Fri Sep 15 11:24:02 +0000 2023,1
610,https://t.co/EAbOQ1msml,Wed Jul 19 22:57:17 +0000 2017,0
611,"Thu, Sep 14, 2023 @ 8:10 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 8:11 PM | W 57th St: 8:21 PM
W 29th St: 8:26 PM | W 1st St: 8:35 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/lQYKOKI4ac",Fri Sep 15 11:24:04 +0000 2023,1
612,https://t.co/HnoFJoXkdA,Wed Jul 19 22:57:17 +0000 2017,0
613,"Thu, Sep 14, 2023 @ 7:54 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 7:56 PM | Mulberry: 7:59 PM
Laurel: 8:01 PM | Prospect: 8:03 PM
Drake: 8:05 PM | Horsetooth: 8:07 PM
Harmony: 8:09 PM https://t.co/55dLeggreu",Fri Sep 15 05:54:51 +0000 2023,1
614,https://t.co/v95sQFOV0n,Wed Jul 19 22:57:17 +0000 2017,0
615,"Thu, Sep 14, 2023 @ 4:07 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 4:09 PM | Horsetooth - 4:12 PM
Drake - 4:15 PM | Prospect - 4:18 PM
Mulberry - 4:21 PM | College - 4:25 PM
N Lemay - 4:28 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/pAAFSmIK9Q",Fri Sep 15 05:54:53 +0000 2023,1
616,https://t.co/Nor1YzMOQ3,Wed Jul 19 22:57:17 +0000 2017,0
617,"Thu, Sep 14, 2023 @ 1:44 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:45 PM | W 57th St: 1:55 PM
W 29th St: 2:00 PM | W 1st St: 2:09 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/x199d2G4Xl",Fri Sep 15 05:41:37 +0000 2023,1
618,https://t.co/RKOQf98Ix9,Wed Jul 19 22:57:17 +0000 2017,0
619,"Thu, Sep 14, 2023 @ 1:29 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 1:31 PM | Mulberry: 1:34 PM
Laurel: 1:36 PM | Prospect: 1:38 PM
Drake: 1:40 PM | Horsetooth: 1:42 PM
Harmony: 1:44 PM https://t.co/fKupbgGThl",Fri Sep 15 05:41:38 +0000 2023,1
620,https://t.co/XAm9tCjP5M,Wed Jul 19 22:57:17 +0000 2017,0
621,"Thu, Sep 14, 2023 @ 10:48 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 10:49 AM
Lemay - 10:51 AM https://t.co/IdaktLV1Mn",Fri Sep 15 02:10:26 +0000 2023,1
622,https://t.co/IvvZ7yDbHL,Wed Jul 19 22:57:17 +0000 2017,0
623,"Thu, Sep 14, 2023 @ 10:48 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 10:49 AM
Lemay - 10:51 AM https://t.co/IdaktLV1Mn",Wed Jul 19 22:57:17 +0000 2017,1
624,"Thu, Sep 14, 2023 @ 10:33 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:35 AM | Horsetooth - 10:38 AM
Drake - 10:41 AM | Prospect - 10:44 AM
Mulberry - 10:47 AM | College - 10:51 AM
N Lemay - 10:54 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/bWGXA5mXNJ",Thu Sep 14 16:48:46 +0000 2023,1
625,https://t.co/QKExY4qJNO,Wed Jul 19 22:57:17 +0000 2017,0
626,"Thu, Sep 14, 2023 @ 7:31 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 7:32 AM
Lemay - 7:34 AM https://t.co/prD6fUSQpw",Thu Sep 14 16:33:24 +0000 2023,1
627,https://t.co/n9kqzV91z0,Wed Jul 19 22:57:17 +0000 2017,0
628,"Thu, Sep 14, 2023 @ 7:16 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 7:18 AM | Horsetooth - 7:21 AM
Drake - 7:24 AM | Prospect - 7:27 AM
Mulberry - 7:30 AM | College - 7:34 AM
N Lemay - 7:37 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/MKLfb0c7X4",Thu Sep 14 16:33:25 +0000 2023,1
629,https://t.co/rsORvyEBmm,Wed Jul 19 22:57:17 +0000 2017,0
630,"Wed, Sep 13, 2023 @ 7:31 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 7:32 PM | W 57th St: 7:42 PM
W 29th St: 7:47 PM | W 1st St: 7:56 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/dpWohoXmw4",Thu Sep 14 13:31:37 +0000 2023,1
631,https://t.co/6aCMpAGRRG,Wed Jul 19 22:57:17 +0000 2017,0
632,"Wed, Sep 13, 2023 @ 6:21 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:23 PM | Horsetooth - 6:26 PM
Drake - 6:29 PM | Prospect - 6:32 PM
Mulberry - 6:35 PM | College - 6:39 PM
N Lemay - 6:42 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/4A7jmvWdKt",Thu Sep 14 13:31:40 +0000 2023,1
633,https://t.co/PhIjtPVUqb,Wed Jul 19 22:57:17 +0000 2017,0
634,"Wed, Sep 13, 2023 @ 11:36 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 11:37 AM | W 57th St: 11:47 AM
W 29th St: 11:52 AM | W 1st St: 12:01 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/lCJzKqDnxb",Thu Sep 14 13:16:48 +0000 2023,1
635,https://t.co/i8pWJhGWXS,Wed Jul 19 22:57:17 +0000 2017,0
636,"Wed, Sep 13, 2023 @ 11:21 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 11:23 AM | Mulberry: 11:26 AM
Laurel: 11:28 AM | Prospect: 11:30 AM
Drake: 11:32 AM | Horsetooth: 11:34 AM
Harmony: 11:36 AM https://t.co/ZjEpJjPWfF",Thu Sep 14 13:16:49 +0000 2023,1
637,https://t.co/Q0w8TyXoXU,Wed Jul 19 22:57:17 +0000 2017,0
638,"Wed, Sep 13, 2023 @ 11:00 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:01 AM
Lemay - 11:03 AM https://t.co/JkfI38AYJZ",Thu Sep 14 01:31:17 +0000 2023,1
639,https://t.co/Sscmz36z4P,Wed Jul 19 22:57:17 +0000 2017,0
640,"Wed, Sep 13, 2023 @ 10:45 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:47 AM | Horsetooth - 10:50 AM
Drake - 10:53 AM | Prospect - 10:56 AM
Mulberry - 10:59 AM | College - 11:03 AM
N Lemay - 11:06 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/4aCbagAjj6",Thu Sep 14 01:31:18 +0000 2023,1
641,https://t.co/AVtjFQnwwE,Wed Jul 19 22:57:17 +0000 2017,0
642,"Tue, Sep 12, 2023 @ 9:30 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 9:31 PM
Lemay - 9:33 PM https://t.co/lNOPfZ0bZi",Thu Sep 14 00:21:42 +0000 2023,1
643,https://t.co/GxhitRGR7b,Wed Jul 19 22:57:17 +0000 2017,0
644,"Tue, Sep 12, 2023 @ 9:30 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 9:31 PM
Lemay - 9:33 PM https://t.co/lNOPfZ0bZi",Wed Jul 19 22:57:17 +0000 2017,1
645,"Tue, Sep 12, 2023 @ 9:16 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 9:18 PM | Horsetooth - 9:21 PM
Drake - 9:24 PM | Prospect - 9:27 PM
Mulberry - 9:30 PM | College - 9:34 PM
N Lemay - 9:37 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/bVrUdUrfRP",Wed Sep 13 03:30:41 +0000 2023,1
646,https://t.co/2oAqN1USUm,Wed Jul 19 22:57:17 +0000 2017,0
647,"Tue, Sep 12, 2023 @ 8:45 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 8:46 PM
Lemay - 8:48 PM https://t.co/cqRPMtgzxx",Wed Sep 13 03:16:57 +0000 2023,1
648,https://t.co/2rDKL3fPox,Wed Jul 19 22:57:17 +0000 2017,0
649,"Tue, Sep 12, 2023 @ 8:29 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 8:31 PM | Horsetooth - 8:34 PM
Drake - 8:37 PM | Prospect - 8:40 PM
Mulberry - 8:43 PM | College - 8:47 PM
N Lemay - 8:50 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/BKEwBLJmfL",Wed Sep 13 03:16:58 +0000 2023,1
650,https://t.co/OucMdWeq2v,Wed Jul 19 22:57:17 +0000 2017,0
651,"Tue, Sep 12, 2023 @ 1:38 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 1:39 PM | W 57th St: 1:49 PM
W 29th St: 1:54 PM | W 1st St: 2:03 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/18edzzop7L",Wed Sep 13 02:45:20 +0000 2023,1
652,https://t.co/pD7ppYf42l,Wed Jul 19 22:57:17 +0000 2017,0
653,"Tue, Sep 12, 2023 @ 11:56 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:57 AM
Lemay - 11:59 AM https://t.co/jt13UClTck",Wed Sep 13 02:45:23 +0000 2023,1
654,https://t.co/kvc45z8IcD,Wed Jul 19 22:57:17 +0000 2017,0
655,"Tue, Sep 12, 2023 @ 11:40 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 11:42 AM | Horsetooth - 11:45 AM
Drake - 11:48 AM | Prospect - 11:51 AM
Mulberry - 11:54 AM | College - 11:58 AM
N Lemay - 12:01 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/t6ps8kn4rS",Wed Sep 13 02:29:31 +0000 2023,1
656,https://t.co/sn8JnEm9b5,Wed Jul 19 22:57:17 +0000 2017,0
657,"Tue, Sep 12, 2023 @ 9:08 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 9:09 AM | W 57th St: 9:19 AM
W 29th St: 9:24 AM | W 1st St: 9:33 AM

LIVE FEED: https://t.co/HCl5FXYY9H https://t.co/8UwsqeGLzn",Wed Sep 13 02:29:36 +0000 2023,1
658,https://t.co/jAFhrDocPS,Wed Jul 19 22:57:17 +0000 2017,0
659,"Tue, Sep 12, 2023 @ 8:51 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 8:53 AM | Mulberry: 8:56 AM
Laurel: 8:58 AM | Prospect: 9:00 AM
Drake: 9:02 AM | Horsetooth: 9:04 AM
Harmony: 9:06 AM https://t.co/FKKCZ49Js1",Tue Sep 12 19:38:06 +0000 2023,1
660,https://t.co/4oBFLTPhIo,Wed Jul 19 22:57:17 +0000 2017,0
661,"Tue, Sep 12, 2023 @ 12:33 AM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 12:34 AM | W 57th St: 12:44 AM
W 29th St: 12:49 AM | W 1st St: 12:58 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/7vg1IObnL2",Tue Sep 12 19:38:07 +0000 2023,1
662,https://t.co/wIGk7Z6h9s,Wed Jul 19 22:57:17 +0000 2017,0
663,"Tue, Sep 12, 2023 @ 12:16 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:18 AM | Mulberry: 12:21 AM
Laurel: 12:23 AM | Prospect: 12:25 AM
Drake: 12:27 AM | Horsetooth: 12:29 AM
Harmony: 12:31 AM https://t.co/FVD0B16sMg",Tue Sep 12 17:56:05 +0000 2023,1
664,https://t.co/kwwgSUVjWK,Wed Jul 19 22:57:17 +0000 2017,0
665,"Tue, Sep 12, 2023 @ 12:16 AM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:18 AM | Mulberry: 12:21 AM
Laurel: 12:23 AM | Prospect: 12:25 AM
Drake: 12:27 AM | Horsetooth: 12:29 AM
Harmony: 12:31 AM https://t.co/FVD0B16sMg",Wed Jul 19 22:57:17 +0000 2017,1
666,"Mon, Sep 11, 2023 @ 10:18 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 10:20 PM | Horsetooth - 10:23 PM
Drake - 10:26 PM | Prospect - 10:29 PM
Mulberry - 10:32 PM | College - 10:36 PM
N Lemay - 10:39 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/VVCq01nJTi",Tue Sep 12 06:16:50 +0000 2023,1
667,https://t.co/T6vJC4mzqq,Wed Jul 19 22:57:17 +0000 2017,0
668,"Mon, Sep 11, 2023 @ 12:52 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 12:53 PM | W 57th St: 1:03 PM
W 29th St: 1:08 PM | W 1st St: 1:17 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/1Ih1UXM3Nf",Tue Sep 12 04:18:52 +0000 2023,1
669,https://t.co/KqOMMbaEmE,Wed Jul 19 22:57:17 +0000 2017,0
670,"Mon, Sep 11, 2023 @ 12:32 PM 
Southbound Train At College and Cherry
Estimated Arrivals:

Mountain: 12:34 PM | Mulberry: 12:37 PM
Laurel: 12:39 PM | Prospect: 12:41 PM
Drake: 12:43 PM | Horsetooth: 12:45 PM
Harmony: 12:47 PM https://t.co/onxsKCKoJa",Tue Sep 12 04:18:53 +0000 2023,1
671,https://t.co/XGUBh136WV,Wed Jul 19 22:57:17 +0000 2017,0
672,"Mon, Sep 11, 2023 @ 11:44 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 11:45 AM
Lemay - 11:47 AM https://t.co/jB6b880avo",Mon Sep 11 18:52:56 +0000 2023,1
673,https://t.co/KRSWugvP6z,Wed Jul 19 22:57:17 +0000 2017,0
674,"Sun, Sep 10, 2023 @ 9:14 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 9:16 PM | Horsetooth - 9:19 PM
Drake - 9:22 PM | Prospect - 9:25 PM
Mulberry - 9:28 PM | College - 9:32 PM
N Lemay - 9:35 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/GxcYaMOGCj",Mon Sep 11 18:52:57 +0000 2023,1
675,https://t.co/ua7rqJH1Yq,Wed Jul 19 22:57:17 +0000 2017,0
676,"Sun, Sep 10, 2023 @ 4:54 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 4:55 PM | W 57th St: 5:05 PM
W 29th St: 5:10 PM | W 1st St: 5:19 PM

LIVE FEED: https://t.co/HCl5FXYY9H https://t.co/6LqjjLLc7b",Mon Sep 11 18:32:52 +0000 2023,1
677,https://t.co/ibgr6vhdhI,Wed Jul 19 22:57:17 +0000 2017,0
678,"Sun, Sep 10, 2023 @ 4:10 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 4:11 PM
Lemay - 4:13 PM https://t.co/Dw8DCmWrFt",Mon Sep 11 18:32:55 +0000 2023,1
679,https://t.co/GC8Le3Qytt,Wed Jul 19 22:57:17 +0000 2017,0
680,"Sun, Sep 10, 2023 @ 3:55 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 3:57 PM | Horsetooth - 4:00 PM
Drake - 4:03 PM | Prospect - 4:06 PM
Mulberry - 4:09 PM | College - 4:13 PM
N Lemay - 4:16 PM

LIVE FEED: https://t.co/HCl5FXYY9H https://t.co/ECPXGj8AoT",Mon Sep 11 17:45:02 +0000 2023,1
681,https://t.co/GClXtercs0,Wed Jul 19 22:57:17 +0000 2017,0
682,"Sun, Sep 10, 2023 @ 6:42 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 6:43 AM
Lemay - 6:45 AM https://t.co/hSCKNhoZVV",Mon Sep 11 17:45:05 +0000 2023,1
683,https://t.co/2ngwos5j1E,Wed Jul 19 22:57:17 +0000 2017,0
684,"Sun, Sep 10, 2023 @ 6:26 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:28 AM | Horsetooth - 6:31 AM
Drake - 6:34 AM | Prospect - 6:37 AM
Mulberry - 6:40 AM | College - 6:44 AM
N Lemay - 6:47 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/TYcfd3JtR9",Mon Sep 11 03:14:08 +0000 2023,1
685,https://t.co/67UyjSXtte,Wed Jul 19 22:57:17 +0000 2017,0
686,"Sun, Sep 10, 2023 @ 6:26 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 6:28 AM | Horsetooth - 6:31 AM
Drake - 6:34 AM | Prospect - 6:37 AM
Mulberry - 6:40 AM | College - 6:44 AM
N Lemay - 6:47 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/TYcfd3JtR9",Wed Jul 19 22:57:17 +0000 2017,1
687,"Sun, Sep 10, 2023 @ 3:11 AM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 3:12 AM
Lemay - 3:14 AM https://t.co/cJ2dy8a7Us",Sun Sep 10 12:26:23 +0000 2023,1
688,https://t.co/SCk8XtqOEi,Wed Jul 19 22:57:17 +0000 2017,0
689,"Sun, Sep 10, 2023 @ 2:57 AM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 2:59 AM | Horsetooth - 3:02 AM
Drake - 3:05 AM | Prospect - 3:08 AM
Mulberry - 3:11 AM | College - 3:15 AM
N Lemay - 3:18 AM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/IMtcLDW63R",Sun Sep 10 09:11:37 +0000 2023,1
690,https://t.co/YUYHyAxjIQ,Wed Jul 19 22:57:17 +0000 2017,0
691,"Sat, Sep 9, 2023 @ 8:30 PM 
Northbound Train At College and Cherry St
Estimated Arrivals:

Linden - 8:31 PM
Lemay - 8:33 PM https://t.co/vXWKg6IdiQ",Sun Sep 10 09:11:39 +0000 2023,1
692,https://t.co/m6Pe5panPs,Wed Jul 19 22:57:17 +0000 2017,0
693,"Sat, Sep 9, 2023 @ 8:15 PM 
Northbound Train Between Harmony and Trilby
Estimated Arrivals:

Harmony - 8:17 PM | Horsetooth - 8:20 PM
Drake - 8:23 PM | Prospect - 8:26 PM
Mulberry - 8:29 PM | College - 8:33 PM
N Lemay - 8:36 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/7xj3e7sV7C",Sun Sep 10 08:57:43 +0000 2023,1
694,https://t.co/U1KFPnnumF,Wed Jul 19 22:57:17 +0000 2017,0
695,"Sat, Sep 9, 2023 @ 2:04 PM 
Southbound Train Between Harmony and Trilby
Estimated Arrivals:

Trilby: 2:05 PM | W 57th St: 2:15 PM
W 29th St: 2:20 PM | W 1st St: 2:29 PM

LIVE FEED: https://t.co/HCl5FXYqk9 https://t.co/mB4m7s9hzQ",Sun Sep 10 08:57:44 +0000 2023,1
696,https://t.co/lvSeHxBsqR,Wed Jul 19 22:57:17 +0000 2017,0
